,MAL_ID,Name,Score,Genres,English name,Japanese name,Type,Episodes,Aired,Premiered,Producers,Licensors,Studios,Source,Duration,Rating,Ranked,Popularity,Members,Favorites,Watching,Completed,On-Hold,Dropped,Plan to Watch,Score-10,Score-9,Score-8,Score-7,Score-6,Score-5,Score-4,Score-3,Score-2,Score-1,SequelName,HasSequel,isManga,4-koma manga,Book,Card game,Digital manga,Game,Light novel,Manga,Music,Novel,Original,Other,Picture book,Radio,Unknown,Visual novel,Web manga
16085,40327,Mewkledreamy,700,"Adventure, Kids, Fantasy",Unknown,ミュークルドリーミー,TV,Unknown,"Apr 5, 2020 to ?",Spring 2020,Sanrio,Unknown,J.C.Staff,Other,24 min.,G - All Ages,5870,6983,4165,14,1363,0,266,411,2125,53.0,45.0,72.0,143.0,138.0,85.0,32.0,15.0,11.0,9.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12452,34494,Sakura Quest,800,"Slice of Life, Comedy",Sakura Quest,サクラクエスト,TV,25,"Apr 6, 2017 to Sep 21, 2017",Spring 2017,"AT-X, Houbunsha, TOHO animation, BS11, ABC Animation, Sony PCL",Funimation,P.A. Works,Original,23 min. per ep.,PG-13 - Teens 13 or older,1878,1210,121626,437,14041,37985,9278,13026,47296,2581.0,4830.0,10479.0,11304.0,5552.0,2980.0,954.0,322.0,122.0,127.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
685,750,Binchou-tan,700,"Slice of Life, Comedy",Unknown,びんちょうタン,TV,12,"Feb 2, 2006 to Apr 15, 2006",Winter 2006,"Bandai Visual, Frontier Works, TBS, Alchemist",Unknown,Studio Deen,Manga,12 min. per ep.,G - All Ages,3937,5023,9440,60,368,4522,410,639,3501,278.0,319.0,739.0,982.0,737.0,454.0,143.0,84.0,53.0,33.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13779,36666,An Ling Yu Shi Di Qi,700,"Sci-Fi, Adventure, Kids",Stitch & Ai,安玲与史迪奇,TV,13,"Mar 27, 2017 to Apr 6, 2017",Spring 2017,Unknown,Unknown,Unknown,Original,22 min. per ep.,G - All Ages,8091,11570,624,1,25,181,15,51,352,13.0,Unknown,8.0,34.0,20.0,28.0,9.0,5.0,1.0,7.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1947,2128,Yuusha Raideen,700,"Action, Adventure, Mecha, Sci-Fi, Shounen",Unknown,勇者ライディーン,TV,50,"Apr 4, 1975 to Mar 26, 1976",Spring 1975,Tohokushinsha Film Corporation,Unknown,Sunrise,Original,24 min. per ep.,PG-13 - Teens 13 or older,5622,8891,1961,4,129,393,165,154,1120,28.0,27.0,54.0,82.0,70.0,49.0,32.0,13.0,8.0,6.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4454,6093,Anmitsu Hime,700,"Comedy, Historical, Shoujo",Princess Anmitsu,あんみつ姫,TV,51,"Oct 5, 1986 to Sep 27, 1987",Fall 1986,Fujipacific Music,Unknown,Studio Pierrot,Manga,24 min. per ep.,G - All Ages,6871,10772,867,4,42,229,42,89,465,12.0,7.0,15.0,46.0,38.0,24.0,10.0,4.0,3.0,3.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
589,626,Mamotte Shugogetten!,700,"Comedy, Fantasy, Magic, Romance, Shounen","Protect Me, Heavenly Moon Guardian!",まもって守護月天！,TV,22,"Oct 17, 1998 to Apr 3, 1999",Fall 1998,Unknown,Unknown,Toei Animation,Manga,24 min. per ep.,PG-13 - Teens 13 or older,4997,5629,7109,14,404,3065,417,504,2719,125.0,156.0,395.0,685.0,502.0,334.0,130.0,50.0,24.0,20.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
528,563,DNA²,700,"Sci-Fi, Comedy, Romance",DNA²,Ｄ・Ｎ・Ａ²　～何処かで失くしたあいつのアイツ～,TV,12,"Oct 7, 1994 to Dec 23, 1994",Fall 1994,"Starchild Records, Movic, Nippon Television Network","Central Park Media, Discotek Media","Madhouse, Studio Deen",Manga,23 min. per ep.,PG-13 - Teens 13 or older,5008,2688,36148,93,1191,23067,1102,1560,9228,796.0,1246.0,3073.0,5181.0,3968.0,2053.0,910.0,374.0,170.0,109.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11548,32820,Xiong Chumo Zhi: Chunri Dui Dui Peng,0,"Adventure, Comedy, Kids",Boonie Bears:Spring into Action,熊出没之春日对对碰,TV,52,"Nov 27, 2014 to Jan 15, 2015",Fall 2014,Unknown,Unknown,Unknown,Original,13 min. per ep.,PG - Children,12891,15073,189,0,10,67,5,71,36,5.0,Unknown,4.0,5.0,4.0,8.0,2.0,9.0,4.0,11.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2663,2913,Daisougen no Chiisana Tenshi: Bush Baby,800,"Adventure, Drama","Bush Baby, Little Angel of the Great Plains",大草原の小さな天使　ブッシュベイビー,TV,40,"Jan 12, 1992 to Dec 20, 1992",Winter 1992,Fuji TV,Unknown,Nippon Animation,Novel,24 min. per ep.,G - All Ages,3609,8811,2020,3,74,727,74,114,1031,57.0,54.0,91.0,153.0,93.0,40.0,17.0,4.0,5.0,6.0,,No Sequel,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4669,6625,Nono-chan,700,"Comedy, Slice of Life",Unknown,ののちゃん,TV,61,"Jul 7, 2001 to Sep 28, 2002",Summer 2001,Unknown,Unknown,Toei Animation,4-koma manga,25 min. per ep.,G - All Ages,7430,11086,761,2,28,184,42,96,411,10.0,7.0,18.0,28.0,34.0,21.0,9.0,7.0,4.0,4.0,,No Sequel,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2029,2216,Shigurui,800,"Action, Historical, Psychological, Drama, Martial Arts, Samurai, Seinen",Shigurui:Death Frenzy,シグルイ,TV,12,"Jul 19, 2007 to Oct 11, 2007",Summer 2007,"Geneon Universal Entertainment, WOWOW, Akita Shoten",Funimation,Madhouse,Manga,23 min. per ep.,R+ - Mild Nudity,1863,1471,94434,765,4849,35064,3208,3462,47851,2983.0,4636.0,7633.0,7548.0,3743.0,1753.0,983.0,454.0,262.0,255.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5006,7448,Pacusi,600,Comedy,Unknown,パ ク シ,TV,18,"Apr 4, 1994 to Jan 5, 1995",Spring 1994,NHK,Unknown,Unknown,Unknown,1 min. per ep.,G - All Ages,9440,12683,400,0,21,155,21,64,139,5.0,6.0,4.0,10.0,18.0,32.0,13.0,15.0,7.0,13.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5641,9106,Nogsaegjeoncha Hamos,700,"Action, Adventure, Fantasy, Shounen",Hamos:The Green Chariot,녹색전차 해모수,TV,26,"Dec 12, 1997 to Jun 12, 1998",Winter 1998,KBS,Unknown,Unknown,Manga,30 min. per ep.,PG - Children,7195,11412,672,6,25,300,22,63,262,23.0,13.0,20.0,45.0,44.0,22.0,18.0,9.0,3.0,5.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14347,37561,Akanesasu Shoujo,700,"Action, School, Sci-Fi",The Girl in Twilight,あかねさす少女,TV,12,"Oct 1, 2018 to Dec 17, 2018",Fall 2018,"Yomiuri Telecasting, Animax, Pony Canyon, Asmik Ace, Studio Mausu, Exit Tunes, Kadokawa, Studio Shamrock, Gamegate","Sentai Filmworks, Ponycan USA",DandeLion Animation Studio,Original,23 min. per ep.,PG-13 - Teens 13 or older,6031,2996,29611,52,2551,10614,1212,4484,10750,349.0,509.0,1383.0,2635.0,2340.0,1495.0,779.0,336.0,176.0,102.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10956,31456,Code:Realize - Sousei no Himegimi,700,"Military, Harem, Historical, Romance, Fantasy, Josei",Code:Realize ~Guardian of Rebirth~,Code:Realize ～創世の姫君～,TV,12,"Oct 7, 2017 to Dec 23, 2017",Fall 2017,"Frontier Works, Lantis, AT-X, DAX Production, Asmik Ace, Sony Music Communications, Hakuhodo DY Music & Pictures, Chugai Mining, Kadokawa",Funimation,M.S.C,Visual novel,23 min. per ep.,PG-13 - Teens 13 or older,5120,1872,66070,260,6135,23463,2954,7775,25743,1288.0,1413.0,2918.0,5197.0,4575.0,2998.0,1373.0,528.0,283.0,191.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
144,166,Samurai 7,800,"Historical, Mecha, Samurai, Sci-Fi",Samurai 7,サムライセブン,TV,26,"Jun 12, 2004 to Dec 25, 2004",Summer 2004,"GDH, Sotsu Music Publishing",Funimation,Gonzo,Other,26 min. per ep.,PG-13 - Teens 13 or older,1646,1295,110124,744,4453,67372,4951,4474,28874,4415.0,8054.0,15364.0,16074.0,6890.0,3029.0,1018.0,387.0,167.0,126.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3399,3947,Jarinko Chie (TV),700,"Slice of Life, Comedy, Drama, Seinen",Unknown,じゃりン子チエ,TV,64,"Oct 3, 1981 to Mar 25, 1983",Fall 1981,Mainichi Broadcasting System,Unknown,Tokyo Movie Shinsha,Manga,25 min. per ep.,G - All Ages,6951,10944,803,2,46,157,34,88,478,16.0,12.0,16.0,29.0,20.0,16.0,7.0,5.0,4.0,6.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17554,48470,D_Cide Traumerei,0,"Action, Adventure, Drama, Magic, Fantasy",Unknown,D_CIDE TRAUMEREI（ディーサイドトロイメライ）,TV,Unknown,"Jul, 2021 to ?",Summer 2021,"Bushiroad, Bit grooove promotion",Unknown,SANZIGEN,Original,Unknown,Unknown,0,17557,287,0,0,0,0,0,287,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12176,33946,Mikan Seijin Arawaru,0,Comedy,Unknown,ミカンせいじん現わる,TV,58,"Aug 26, 2016 to Sep 29, 2017",Summer 2016,Unknown,Unknown,Unknown,Other,20 sec. per ep.,G - All Ages,15538,13543,294,2,34,28,11,100,121,5.0,Unknown,2.0,1.0,3.0,2.0,5.0,2.0,5.0,8.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15646,39506,Phantasy Star Online 2: Episode Oracle,700,"Action, Sci-Fi, Space",Phantasy Star Online 2:Episode Oracle,ファンタシースターオンライン2 エピソード・オラクル,TV,25,"Oct 7, 2019 to Mar 30, 2020",Fall 2019,"Frontier Works, Pony Canyon, Sega, Tokyo MX, Sammy, Studio Kai, ADK Emotions",Funimation,Gonzo,Game,23 min. per ep.,PG-13 - Teens 13 or older,5605,3822,18103,53,2647,4570,706,1598,8582,278.0,193.0,578.0,1180.0,1022.0,608.0,293.0,133.0,63.0,57.0,,No Sequel,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6167,10338,Honto ni Atta! Reibai Sensei,700,"Comedy, School, Shounen, Supernatural",Unknown,ほんとにあった! 霊媒先生,TV,22,"Apr 13, 2011 to Sep 14, 2011",Spring 2011,Unknown,Unknown,DLE,Manga,5 min. per ep.,PG-13 - Teens 13 or older,5643,5717,6872,9,490,2638,351,609,2784,96.0,130.0,344.0,675.0,585.0,353.0,140.0,65.0,37.0,40.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14228,37393,"Watashi, Nouryoku wa Heikinchi de tte Itta yo ne!",700,"Comedy, Fantasy",Didn't I Say to Make My Abilities Average in the Next Life?!,私、能力は平均値でって言ったよね!,TV,12,"Oct 7, 2019 to Dec 23, 2019",Fall 2019,"AT-X, Earth Star Entertainment, Avex Pictures, TV Aichi, ABC Animation, MAGNET",Unknown,Project No.9,Light novel,23 min. per ep.,PG-13 - Teens 13 or older,4215,1315,108903,299,9831,68657,2353,6189,21873,2287.0,3673.0,10332.0,18738.0,11694.0,5823.0,2028.0,800.0,373.0,244.0,,No Sequel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12449,34490,Sushi Azarashi,0,Comedy,Unknown,すしあざらし,TV,30,"Jan 20, 2001 to Sep 29, 2001",Winter 2001,Unknown,Unknown,M.S.C,Picture book,2 min. per ep.,PG - Children,12289,14979,196,0,17,48,5,46,80,6.0,Unknown,2.0,4.0,3.0,7.0,3.0,1.0,Unknown,6.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4886,7058,Uragiri wa Boku no Namae wo Shitteiru,800,"Adventure, Drama, Fantasy, Shoujo, Shounen Ai",The Betrayal Knows My Name,裏切りは僕の名前を知っている,TV,24,"Apr 12, 2010 to Sep 20, 2010",Spring 2010,Unknown,Funimation,J.C.Staff,Manga,23 min. per ep.,R - 17+ (violence & profanity),2550,1622,82844,1030,5730,39669,4285,5599,27561,3943.0,4351.0,6537.0,7976.0,4998.0,2957.0,1375.0,576.0,330.0,256.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
325,349,Magical Canan,700,"Supernatural, Drama, Magic, Fantasy",Magical Kanan,まじかるカナン,TV,13,"Jan 1, 2005 to Mar 26, 2005",Winter 2005,Unknown,Discotek Media,AIC ASTA,Visual novel,24 min. per ep.,PG-13 - Teens 13 or older,7413,6789,4439,5,218,1668,153,235,2165,63.0,65.0,134.0,272.0,287.0,203.0,92.0,55.0,37.0,19.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2843,3137,Tsurikichi Sanpei,800,"Adventure, Sports",Unknown,釣りキチ三平,TV,109,"Apr 7, 1980 to Jun 28, 1982",Spring 1980,Studio Jack,Unknown,Nippon Animation,Manga,24 min. per ep.,G - All Ages,3511,7478,3454,14,169,1834,169,262,1020,112.0,111.0,296.0,476.0,244.0,108.0,45.0,19.0,12.0,11.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11555,32830,Chou Shounen Tanteidan Neo,600,Mystery,Unknown,超・少年探偵団NEO,TV,13,"Jan 2, 2017 to Mar 27, 2017",Winter 2017,Tokyo MX,Unknown,DLE,Novel,4 min. per ep.,PG-13 - Teens 13 or older,10216,8514,2267,2,195,328,246,557,941,16.0,4.0,25.0,50.0,86.0,121.0,68.0,45.0,55.0,47.0,,No Sequel,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10505,30383,Classroom☆Crisis,800,"Drama, Romance, School, Sci-Fi",Classroom☆Crisis,クラスルーム☆クライシス,TV,13,"Jul 4, 2015 to Sep 26, 2015",Summer 2015,"Aniplex, Mainichi Broadcasting System",Aniplex of America,Lay-duce,Original,24 min. per ep.,PG-13 - Teens 13 or older,3481,1383,101165,170,6611,48416,4686,10548,30904,1663.0,3862.0,9625.0,12634.0,6962.0,3881.0,1702.0,734.0,352.0,212.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1858,2038,Mahou no Star Magical Emi,700,"Comedy, Magic, Shoujo, Slice of Life",Unknown,魔法のスター マジカルエミ,TV,38,"Jun 7, 1985 to Feb 28, 1986",Summer 1985,Unknown,Unknown,Studio Pierrot,Original,23 min. per ep.,G - All Ages,4905,7435,3528,11,263,1192,230,194,1649,54.0,55.0,159.0,279.0,248.0,114.0,29.0,13.0,5.0,9.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2026,2213,Black Jack (TV),800,Drama,Unknown,ブラックジャック,TV,61,"Oct 11, 2004 to Mar 6, 2006",Fall 2004,Yomiuri Telecasting,Unknown,Tezuka Productions,Manga,25 min. per ep.,PG-13 - Teens 13 or older,1222,3121,27479,193,1805,11383,2315,1839,10137,1021.0,1441.0,2734.0,2830.0,1239.0,474.0,160.0,79.0,19.0,49.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9877,28819,Okusama ga Seitokaichou!,700,"Comedy, Ecchi, Romance, School, Shounen",My Wife is the Student Council President!,おくさまが生徒会長！,TV,12,"Jul 2, 2015 to Sep 17, 2015",Summer 2015,"DAX Production, Dream Creation, Studio CHANT",Media Blasters,Seven,Manga,8 min. per ep.,R+ - Mild Nudity,5087,676,216982,344,10758,151533,3671,7870,43150,6815.0,7567.0,17929.0,32136.0,24317.0,13471.0,5698.0,2822.0,1707.0,1099.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4833,6947,Uchurei!,600,"Comedy, Sci-Fi, Slice of Life",Unknown,ウチュレイ！,TV,12,"Aug 9, 2009 to Sep 19, 2009",Summer 2009,AC Create,Unknown,Robot Communications,Unknown,3 min. per ep.,PG-13 - Teens 13 or older,9207,10162,1134,0,71,581,47,169,266,15.0,8.0,30.0,92.0,116.0,113.0,65.0,42.0,11.0,18.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8162,19875,Robotan,0,"Comedy, Kids",Unknown,ロボタン,TV,104,"Oct 4, 1966 to Sep 27, 1968",Fall 1966,Daiko,Unknown,Unknown,Unknown,25 min. per ep.,G - All Ages,11732,13020,350,0,15,153,11,79,92,7.0,8.0,7.0,23.0,20.0,19.0,7.0,6.0,3.0,5.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17485,46701,Yubisaki kara no Honki no Netsujou 2: Osananajimi wa Shouboushi,0,"Comedy, Romance, Ecchi",Unknown,指先から本気の熱情 2-恋人は消防士-,TV,Unknown,"Jul, 2021 to ?",Summer 2021,Suiseisha,Unknown,Unknown,Web manga,Unknown,R+ - Mild Nudity,0,9744,1424,4,1,0,0,0,1423,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6853,12887,Uchuu Shounen Soran,0,"Action, Adventure, Sci-Fi",Unknown,宇宙少年ソラン,TV,96,"May 4, 1965 to Mar 28, 1967",Spring 1965,Unknown,Unknown,Eiken,Unknown,25 min. per ep.,Unknown,12684,12743,391,2,21,97,30,94,149,8.0,2.0,Unknown,11.0,11.0,14.0,9.0,4.0,5.0,7.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8706,22541,Oniku Daisuki! Zeushi-kun,0,Comedy,Unknown,おにくだいすき! ゼウシくん,TV,12,"Jan 6, 2014 to Mar 24, 2014",Winter 2014,Unknown,Unknown,DLE,Original,1 min. per ep.,G - All Ages,11360,12905,366,0,19,140,10,68,129,8.0,1.0,9.0,9.0,21.0,23.0,6.0,14.0,4.0,10.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11915,33487,Masamune-kun no Revenge,700,"Comedy, Harem, Romance, School, Shounen",Masamune-kun's Revenge,政宗くんのリベンジ,TV,12,"Jan 5, 2017 to Mar 23, 2017",Winter 2017,"Sotsu, Lantis, AT-X, KlockWorx, BS Fuji, Tokyo MX, Ichijinsha, FuRyu, Crunchyroll SC Anime Fund",Funimation,SILVER LINK.,Manga,24 min. per ep.,PG-13 - Teens 13 or older,4335,207,547027,2918,33828,396717,11521,23908,81053,15684.0,24466.0,61572.0,99518.0,60885.0,30412.0,14599.0,5945.0,2917.0,1851.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6294,10611,R-15,700,"Comedy, Ecchi, Harem, Romance, School",Unknown,あーるじゅうご,TV,12,"Jul 10, 2011 to Sep 25, 2011",Summer 2011,"Kadokawa Shoten, Kadokawa Pictures Japan, KlockWorx, AMG MUSIC, Studio Kelmadick, Glovision",Unknown,"AIC, Remic",Light novel,24 min. per ep.,R+ - Mild Nudity,5901,1666,80067,86,4169,46198,2684,5239,21777,1627.0,2310.0,5398.0,9334.0,7682.0,4637.0,2372.0,1161.0,739.0,466.0,,No Sequel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2723,2985,Majin Tantei Nougami Neuro,800,"Mystery, Comedy, Demons, Supernatural, Shounen",Neuro:Supernatural Detective,魔人探偵 脳噛ネウロ,TV,25,"Oct 3, 2007 to Mar 26, 2008",Fall 2007,"VAP, Shueisha",Unknown,Madhouse,Manga,23 min. per ep.,R - 17+ (violence & profanity),1222,2023,59286,593,3072,29701,3069,3240,20204,2817.0,4000.0,6753.0,6371.0,2942.0,1446.0,558.0,185.0,127.0,82.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3947,5070,Beast Wars Second Chou Seimeitai Transformers,700,"Action, Sci-Fi, Mecha",Unknown,ビーストウォーズⅡ（セカンド） 超生命体トランスフォーマー,TV,43,"Apr 1, 1998 to Jan 27, 1999",Spring 1998,Unknown,Unknown,Production Reed,Unknown,24 min. per ep.,PG - Children,6398,8671,2136,2,108,1155,84,144,645,35.0,46.0,105.0,229.0,195.0,126.0,32.0,22.0,18.0,9.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4046,5250,God Mazinger,700,"Action, Fantasy, Mecha",Unknown,ゴッドマジンガー,TV,23,"Apr 5, 1984 to Oct 23, 1984",Spring 1984,"Tokyo Movie Shinsha, Dynamic Planning",Discotek Media,Unknown,Manga,29 min. per ep.,R - 17+ (violence & profanity),6492,8952,1907,5,88,664,88,129,938,32.0,33.0,53.0,118.0,105.0,71.0,49.0,12.0,7.0,13.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6035,10033,Toriko,800,"Action, Adventure, Comedy, Fantasy, Shounen",Toriko,トリコ,TV,147,"Apr 3, 2011 to Mar 30, 2014",Spring 2011,"Yomiko Advertising, Fuji TV, Shueisha",Funimation,Toei Animation,Manga,23 min. per ep.,PG-13 - Teens 13 or older,1406,1384,100907,823,13456,37022,9463,11668,29298,4193.0,5938.0,10807.0,10732.0,5205.0,2696.0,1274.0,588.0,315.0,370.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3729,4586,Daisuki! BuBu ChaCha,800,Kids,I love BuBu ChaCha,だいすき! ぶぶチャチャ,TV,26,"May 10, 2001 to Nov 29, 2001",Spring 2001,Amino,Unknown,Daume,Original,25 min. per ep.,G - All Ages,3159,9803,1361,7,40,872,51,151,247,72.0,65.0,133.0,212.0,102.0,50.0,12.0,2.0,5.0,7.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6708,12185,Mameushi-kun,0,"Comedy, Fantasy, Kids",Unknown,まめうしくん,TV,52,"Oct 6, 2007 to Sep 27, 2008",Fall 2007,Sotsu,Unknown,TMS Entertainment,Picture book,15 min. per ep.,G - All Ages,15411,15248,180,0,11,50,8,45,66,3.0,Unknown,Unknown,10.0,4.0,6.0,3.0,2.0,1.0,3.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
212,236,E's Otherwise,700,"Adventure, Comedy, Drama, Military, Sci-Fi, Shounen, Supernatural",E's Otherwise,エスアザーワイズ,TV,26,"Apr 1, 2003 to Sep 23, 2003",Spring 2003,Sotsu,ADV Films,Studio Pierrot,Manga,23 min. per ep.,PG-13 - Teens 13 or older,5178,4193,14745,29,651,8175,837,1049,4033,222.0,466.0,1100.0,1808.0,1425.0,877.0,347.0,126.0,70.0,46.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4326,5833,Tondemo Senshi Muteking,700,"Action, Comedy, Kids, Magic, Mecha, Sci-Fi, Shounen, Super Power",Unknown,とんでも戦士ムテキング,TV,56,"Sep 7, 1980 to Sep 27, 1981",Fall 1980,Unknown,Unknown,Tatsunoko Production,Unknown,25 min. per ep.,Unknown,6444,11922,541,3,29,218,33,82,179,12.0,7.0,25.0,46.0,31.0,17.0,13.0,4.0,5.0,5.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10366,30127,Danchigai,700,"Comedy, Slice of Life",Danchigai,だんちがい,TV,12,"Jul 10, 2015 to Sep 25, 2015",Summer 2015,"DAX Production, Dream Creation",Unknown,Creators in Pack,4-koma manga,3 min. per ep.,PG-13 - Teens 13 or older,5661,1532,89570,118,4275,57528,1645,2696,23426,1734.0,2205.0,6197.0,13102.0,10703.0,6050.0,2063.0,863.0,415.0,288.0,,No Sequel,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16058,40272,A3! Season Autumn & Winter,800,"Slice of Life, Drama",A3! Season Autumn & Winter,A3! SEASON AUTUMN & WINTER,TV,12,"Oct 13, 2020 to Dec 29, 2020",Fall 2020,"Pony Canyon, Infinite",Funimation,"P.A. Works, Studio 3Hz",Game,23 min. per ep.,PG-13 - Teens 13 or older,2514,4591,11749,124,1168,2849,210,273,7249,272.0,308.0,528.0,750.0,371.0,172.0,63.0,21.0,13.0,20.0,,No Sequel,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5540,8832,Shounen Ashibe 2,0,"Comedy, Slice of Life",Unknown,少年アシベ２,TV,25,"Oct 3, 1992 to Mar 27, 1993",Fall 1992,TBS,Unknown,Life Work,4-koma manga,25 min. per ep.,G - All Ages,12035,13082,338,0,15,106,15,78,124,5.0,2.0,4.0,11.0,15.0,12.0,4.0,4.0,2.0,7.0,,No Sequel,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,1592,Hataraki Man,800,"Comedy, Drama, Romance, Seinen, Slice of Life",Unknown,働きマン,TV,11,"Oct 13, 2006 to Dec 22, 2006",Fall 2006,"Kodansha, Fuji TV, Sony Music Entertainment",Maiden Japan,Gallop,Manga,21 min. per ep.,PG-13 - Teens 13 or older,3540,3555,21153,45,933,7807,833,1050,10530,210.0,631.0,1603.0,2137.0,1214.0,565.0,204.0,67.0,42.0,26.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4852,6981,Super Zugan,0,"Game, Comedy, Shounen",Unknown,スーパーヅガン,TV,21,"Oct 9, 1992 to Mar 13, 1993",Fall 1992,"Kitty Films, Fuji TV",Unknown,Studio Deen,Manga,25 min. per ep.,PG-13 - Teens 13 or older,12280,12397,448,3,28,103,20,58,239,7.0,10.0,5.0,17.0,14.0,13.0,2.0,1.0,2.0,3.0,,No Sequel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13677,36522,Ling Qi 2,800,"Action, Comedy, Magic, Shounen Ai, Supernatural",Spiritpact:Bond of the Underworld,灵契 2,TV,12,"Feb 23, 2018 to May 11, 2018",Winter 2018,Tencent Animation & Comics,Unknown,Haoliners Animation League,Web manga,24 min. per ep.,PG-13 - Teens 13 or older,1621,3039,28932,178,2657,15475,797,840,9163,1508.0,1571.0,2610.0,2844.0,1441.0,785.0,244.0,105.0,53.0,66.0,,No Sequel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3869,4884,Tales of the Abyss,800,"Adventure, Drama, Fantasy",Tales of the Abyss,テイルズ オブ ジ アビス,TV,26,"Oct 3, 2008 to Mar 28, 2009",Fall 2008,"Bandai Visual, Animax, Bandai Namco Games, Atelier Musa","Funimation, Bandai Entertainment",Sunrise,Game,24 min. per ep.,PG-13 - Teens 13 or older,2272,1306,109058,590,6952,54066,6075,6559,35406,3531.0,5836.0,11384.0,13401.0,6449.0,3215.0,1259.0,440.0,217.0,153.0,,No Sequel,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
